year,ETS_price,CSU_cost,investment_year,plant,CO2_captured_fossil,CO2_captured_bio,CCS_cost,marginal_plant,csu_diluted_cost,csu_gross_profit,csu_net_profit,ctbo_diluted_cost,ctbo_fossil_profit,ctbo_gross_profit,ctbo_net_profit
2025,56.349999999999994,0.0,,Tees Valley-W2E,0.0,0.0,61.655815330165865,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Wilton 11-W2E,0.0,0.0,65.90353942474626,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Runcorn-W2E,0.0,0.0,67.63861880130541,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Riverside-W2E,0.0,0.0,69.27337738011695,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Ferrybridge FM1-W2E,0.0,0.0,72.03371051806843,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Allington-W2E,0.0,0.0,72.04922094669874,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Ferrybridge FM2-W2E,0.0,0.0,72.07847846680843,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Kemsley-W2E,0.0,0.0,72.11361316401731,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Edmonton-W2E,0.0,0.0,73.64208735304237,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,North Hykeham-W2E,0.0,0.0,75.45910986324743,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,SELCHP-W2E,0.0,0.0,75.5037492035893,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Rookery South C-W2E,0.0,0.0,75.94353031912586,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Lakeside-W2E,0.0,0.0,76.08032670407516,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Beddington Lane-W2E,0.0,0.0,77.08945667050696,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Trident Park-W2E,0.0,0.0,77.19493747725666,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Allerton Park-W2E,0.0,0.0,77.43198026145414,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Severnside-W2E,0.0,0.0,77.81819868404357,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Avonmouth-W2E,0.0,0.0,78.04794602342152,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Tyseley-W2E,0.0,0.0,79.2753835994034,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Great Blakenham-W2E,0.0,0.0,79.86985406870639,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Four Ashes-W2E,0.0,0.0,80.16927387346176,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Ardley-W2E,0.0,0.0,80.70873489240496,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Scunthorpe Power Station-chp,0.0,0.0,82.09618325345654,False,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2025,56.349999999999994,0.0,,Coventry-W2E,0.0,0.0,82.65545242565713,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Greatmoor-W2E,0.0,0.0,82.85660365956068,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Drax-BECCS,0.0,0.0,83.99665704444288,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,56.349999999999994,0.0,,Marchwood-W2E,0.0,0.0,84.63850089181528,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
