Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code
Vattenfall,Pen Y Cymoedd,Wind,Onshore,No,Wind,, 228.0 ,HV,Wales,Wales,,SS9287999365,292879.0,199365.0,2016,WON-000973
Vattenfall,Ray,Wind,Onshore,No,Wind,, 54.4 ,LV,England,North East,,NY9555087550,395550.0,587550.0,2017,WON-001155
Venitent Energy Services,Kirkby Moor,Wind,Onshore,No,Wind,, 4.8 ,LV,England,North West,LA177UN,,326111.0,485242.0,1993,WON-000139
Venitent Energy Services,Taff Ely,Wind,Onshore,No,Wind,, 9.0 ,LV,Wales,Wales,CF398DJ,,297000.0,186000.0,1993,WON-000141
Venitent Energy Services,Bryn Titli,Wind,Onshore,No,Wind,, 9.9 ,LV,Wales,Wales,SY186RX,,293500.0,275500.0,1994,WON-000147
Venitent Energy Services,Trysglwyn,Wind,Onshore,No,Wind,, 5.6 ,LV,Wales,Wales,LL689RF,,244000.0,389000.0,1996,WON-000165
Venitent Energy Services,Rheidol,Wind,Onshore,No,Wind,, 2.4 ,LV,Wales,Wales,SY233N,,272400.0,280500.0,1997,WON-000172
Venitent Energy Services,Llyn Alaw,Wind,Onshore,No,Wind,, 20.4 ,LV,Wales,Wales,LL680TB,,236000.0,387000.0,1997,WON-000173
Venitent Energy Services,Novar,Wind,Onshore,No,Wind,, 17.0 ,LV,Scotland,Scotland,IV170XJ,,255500.0,871000.0,1997,WON-000174
Venitent Energy Services,Mynydd Gorddu,Wind,Onshore,No,Wind,, 10.2 ,LV,Wales,Wales,SY245DP,,266200.0,287200.0,1998,WON-000181
Venitent Energy Services,Beinn Ghlas,Wind,Onshore,No,Wind,, 8.4 ,LV,Scotland,Scotland,PA351HY,,196500.0,726000.0,1999,WON-000190
Venitent Energy Services,Lambrigg,Wind,Onshore,No,Wind,, 6.5 ,LV,England,North West,LA80AP,,358800.0,493600.0,2000,WON-000206
Venitent Energy Services,Bears Down,Wind,Onshore,No,Wind,, 9.6 ,LV,England,South West,TR84RJ,,190360.0,67560.0,2001,WON-000215
Venitent Energy Services,Tow Law,Wind,Onshore,No,Wind,, 2.3 ,LV,England,North East,DL134DE,,411500.0,541000.0,2001,WON-000217
Venitent Energy Services,Ardrossan,Wind,Onshore,No,Wind,, 30.0 ,LV,Scotland,Scotland,KA227NU,,223500.0,642500.0,2004,WON-000253
Venitent Energy Services,Causeymire,Wind,Onshore,No,Wind,, 48.3 ,HV,Scotland,Scotland,KW15XR,,312000.0,950000.0,2005,WON-000269
Venitent Energy Services,Mynydd Clogau,Wind,Onshore,No,Wind,, 14.5 ,LV,Wales,Wales,SY163DQ,,303300.0,298800.0,2006,WON-000287
Venitent Energy Services,Farr,Wind,Onshore,No,Wind,, 92.0 ,HV,Scotland,Scotland,IV137ZA,,273500.0,829000.0,2006,WON-000288
Venitent Energy Services,Ffynnon Oer,Wind,Onshore,No,Wind,, 32.0 ,LV,Wales,Wales,SA133LG,,285500.0,205500.0,2006,WON-000290
Venitent Energy Services,Minsca,Wind,Onshore,No,Wind,, 36.8 ,HV,Scotland,Scotland,DG112QE,,313821.0,581690.0,2008,WON-000341
Venitent Energy Services,Dalswinton,Wind,Onshore,No,Wind,, 30.0 ,HV,Scotland,Scotland,DG20YB,,295000.0,589000.0,2008,WON-000343
Venitent Energy Services,Lissett Airfield,Wind,Onshore,No,Wind,, 30.0 ,LV,England,Yorkshire and the Humber,YO258PZ,,512263.0,458139.0,2009,WON-000371
Venitent Energy Services,Hill of Fiddes,Wind,Onshore,No,Wind,, 6.9 ,LV,Scotland,Scotland,AB416QR,,393495.0,824485.0,2010,WON-000385
Venitent Energy Services,Low Spinney,Wind,Onshore,No,Wind,, 8.2 ,LV,England,East Midlands,LE175NB,,455816.0,289705.0,2011,WON-000416
Venitent Energy Services,Glenkerie,Wind,Onshore,No,Wind,, 22.0 ,LV,Scotland,Scotland,ML126QL,,310453.0,628117.0,2012,WON-000460
Venitent Energy Services,Seamer,Wind,Onshore,No,Wind,, 10.3 ,LV,England,North East,TS159JH,,448125.0,511235.0,2012,WON-000474
Venitent Energy Services,Blackstone Edge,Wind,Onshore,No,Wind,, 7.5 ,LV,England,Yorkshire and the Humber,S369PA,,419565.0,405226.0,2013,WON-000509
Venitent Energy Services,Gordonstown Hill,Wind,Onshore,No,Wind,, 12.5 ,LV,Scotland,Scotland,AB538LH,,371136.0,841396.0,2013,WON-000528
Venitent Energy Services,Westfield,Wind,Onshore,No,Wind,, 10.0 ,LV,Scotland,Scotland,KY50HJ,,319640.0,695487.0,2013,WON-000537
Venitent Energy Services,Wingates,Wind,Onshore,No,Wind,, 15.0 ,LV,England,North East,NE658RW,,413034.0,597920.0,2013,WON-000538
Venitent Energy Services,Tedder Hill,Wind,Onshore,No,Wind,, 7.5 ,LV,England,Yorkshire and the Humber,HU192BY,,530221.0,430242.0,2013,WON-000554
Venitent Energy Services,A'Chruach,Wind,Onshore,No,Wind,, 42.6 ,HV,Scotland,Scotland,PA318BA,,197742.0,696597.0,2016,WON-000950
Venitent Energy Services,North Steads,Wind,Onshore,No,Wind,, 18.5 ,LV,England,North East,NE615BB,,425478.0,597629.0,2016,WON-000963
Venitent Energy Services,Sisters,Wind,Onshore,No,Wind,, 8.2 ,LV,England,North East,NE615ED,,425476.0,595602.0,2016,WON-000964
Venitent Energy Services,Galawhistle,Wind,Onshore,No,Wind,, 66.0 ,HV,Scotland,Scotland,ML110SJ,,275443.0,629080.0,2017,WON-001148
Veolia,SELCHP,Bioenergy,Bioenergy,Yes,MSW,, 35.0 ,LV,England,London,SE14 5RS,TQ358779,535605.0,178129.0,1994,BIO-000145
Viridor Waste Management,Runcorn Energy from Waste,Bioenergy,Bioenergy,No,MSW,, 91.0 ,LV,England,North West,WA7 4HG,SJ498816,349985.0,381240.0,2014,BIO-000633
Vitol,Rye House,Fossil Fuel,CCGT,No,Natural Gas,, 715.0 ,HV,England,East of England,EN110RF,,538365.0,209811.0,1993,GAS-000138
Vitol,Damhead Creek,Fossil Fuel,CCGT,No,Natural Gas,, 805.0 ,HV,England,South East,ME39TX,,581973.0,173211.0,2000,GAS-000195
Vitol,Shoreham,Fossil Fuel,CCGT,No,Natural Gas,, 420.0 ,LV,England,South East,BN411WF,,521488.0,105110.0,2000,GAS-000196
Vitol,Blackburn,Fossil Fuel,CCGT,No,Natural Gas,, 60.0 ,LV,England,North West,BB25HX,,364659.0,424755.0,2002,GAS-000221
Vitol,VPI,Fossil Fuel,CCGT,Yes,Natural Gas,," 1,252.0 ",HV,England,Yorkshire and the Humber,DN403DZ,,518189.0,412390.0,2004,GAS-000249
Wise Energy Limited,Wyld Meadow Farm Solar Park,Solar,PV,No,Solar,, 4.8 ,LV,England,South West,EX13 5UL,SY3414498155,334144.0,98155.0,2012,SOL-000488
Wise Energy Limited,Chilton Cantelo Solar park,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,BA22 8BQ,ST5779721851,357797.0,121851.0,2012,SOL-000494
Wise Energy Limited,Crossways Solar Park,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,DT2 8BG,SY7747688548,377476.0,88548.0,2012,SOL-000500
Wise Energy Limited,Knockworthy Farm Solar Park,Solar,PV,No,Solar,, 4.6 ,LV,England,South West,EX38 7HJ,SS5112122799,251121.0,122799.0,2013,SOL-000617
Wise Energy Limited,Raglington Farm Solar Park,Solar,PV,No,Solar,, 5.7 ,LV,England,South East,SO32 2HN,SU5406213445,454062.0,113445.0,2013,SOL-000619
Wise Energy Limited,Blenches Mill Solar Park,Solar,PV,No,Solar,, 6.1 ,LV,England,South West,BA13 4LR,ST8684852850,386848.0,152850.0,2014,SOL-000695
Wise Energy Limited,Hook Valley Solar Park,Solar,PV,No,Solar,, 15.3 ,LV,England,South West,BA9 8AD,TM1085951069,610859.0,251069.0,2014,SOL-000698
Wise Energy Limited,Whitley (Ashcott Farm) Solar Park,Solar,PV,No,Solar,, 7.6 ,LV,England,South West,TA7 9QW,ST4444937081,344449.0,137081.0,2014,SOL-000707
Wise Energy Limited,Burcroft Solar Parks,Solar,PV,No,Solar,, 12.7 ,LV,England,South West,EX5 3DA,SY0044297423,300442.0,97423.0,2014,SOL-000708
WPO UK Services,Grange,Solar,PV,No,Solar,, 14.0 ,LV,England,East Midlands,,TF3932618855,545055.0,318754.0,2015,SOL-000596
WPO UK Services,Newnham,Solar,PV,No,Solar,, 11.6 ,LV,England,South West,,SX5607658771,255124.0,57810.0,2015,SOL-000837
WPO UK Services,Combermere,Solar,PV,No,Solar,, 14.0 ,LV,England,North West,,SJ6013144306,360131.0,344306.0,2015,SOL-000862
WPO UK Services,Bake Farm,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,,SX3264958430,233036.0,58842.0,2016,SOL-000917
WPO UK Services,Robert's Wall,Solar,PV,No,Solar,, 2.6 ,LV,Wales,Wales,,SN1018600504,404789.0,250939.0,2015,SOL-000922
WPO UK Services,Clapham,Solar,PV,No,Solar,, 5.0 ,LV,England,East of England,,TL0373654248,503736.0,254248.0,2015,SOL-000927
WPO UK Services,Somersall,Solar,PV,No,Solar,, 2.6 ,LV,England,East Midlands,DE6 5PD,SK136351,413267.0,334166.0,2015,SOL-000934
WPO UK Services,Box Road,Solar,PV,No,Solar,, 1.9 ,LV,England,South West,,SO7482102435,374821.0,202435.0,2016,SOL-001022
WPO UK Services,Lains Farm,Solar,PV,No,Solar,, 4.5 ,LV,England,South East,,SU2723244467,427232.0,144467.0,2016,SOL-001023
WPO UK Services,Caldecote,Solar,PV,No,Solar,, 5.0 ,LV,England,East of England,,TL2072157273,522603.0,258420.0,2016,SOL-001035
WPO UK Services,Kirton,Solar,PV,No,Solar,, 3.5 ,LV,England,East Midlands,,TF2760238140,528560.0,338839.0,2016,SOL-001044
WPO UK Services,Rosedew,Solar,PV,No,Solar,, 5.0 ,LV,Wales,Wales,,SS9687767695,296877.0,167695.0,2016,SOL-001090
WPO UK Services,Asfordby B,Solar,PV,No,Solar,, 5.0 ,LV,England,East Midlands,,SK7184120877,472617.0,320618.0,2016,SOL-001092
WPO UK Services,Ashby,Solar,PV,No,Solar,, 4.8 ,LV,England,East Midlands,,SK3432917585,434525.0,317774.0,2016,SOL-001093
WPO UK Services,Kelly Green,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,,SX0472074881,204720.0,74881.0,2016,SOL-001095
WPO UK Services,Asfordby A,Solar,PV,No,Solar,, 4.9 ,LV,England,East Midlands,,SK7184120877,474511.0,320079.0,2016,SOL-001099
WPO UK Services,Far Danes,Solar,PV,No,Solar,, 11.7 ,LV,England,East Midlands,,SK8642581821,486859.0,381401.0,2016,SOL-001106
WPO UK Services,Crumlin,Solar,PV,No,Solar,, 4.6 ,LV,Wales,Wales,,ST2040997637,320409.0,197637.0,2016,SOL-001115
WPO UK Services,Caergarw,Solar,PV,No,Solar,, 4.9 ,LV,Wales,Wales,,SS8221983728,282219.0,183728.0,2017,SOL-001212
WPO UK Services,Moor Farm,Solar,PV,No,Solar,, 3.7 ,LV,England,West Midlands,,SJ4168023332,342378.0,322180.0,2017,SOL-001214
WPO UK Services,Magazine,Solar,PV,No,Solar,, 3.4 ,LV,England,West Midlands,,SP2837497084,428174.0,296951.0,2017,SOL-001215
WPO UK Services,Nailstone,Solar,PV,No,Solar,, 5.0 ,LV,England,East Midlands,,SK4277507520,442775.0,307520.0,2017,SOL-001242
WPO UK Services,Haverigg III,Wind,Onshore,No,Wind,, 3.4 ,HV,England,North West,,SD1393279392,313300.0,479100.0,2005,WON-000270
WPO UK Services,Dummuies,Wind,Onshore,No,Wind,, 12.3 ,LV,Scotland,Scotland,,NJ5635836050,358600.0,840300.0,2007,WON-000307
WPO UK Services,FMC Dunfermline,Wind,Onshore,No,Wind,, 1.5 ,HV,Scotland,Scotland,,NT1017885549,310010.0,685787.0,2011,WON-000458
WPO UK Services,Lairg,Wind,Onshore,No,Wind,, 7.5 ,LV,Scotland,Scotland,,NC6098003860,261293.0,903916.0,2012,WON-000466
WPO UK Services,Eye,Wind,Onshore,No,Wind,, 5.0 ,HV,England,East of England,,TM1308575398,613107.0,275558.0,2013,WON-000517
WPO UK Services,AOE,Wind,Onshore,No,Wind,, 11.5 ,HV,Scotland,Scotland,,NS5802548945,257717.0,648148.0,2014,WON-000652
WPO UK Services,Greenvale March ,Wind,Onshore,No,Wind,, 1.5 ,HV,England,East of England,,TL3551493287,535656.0,293166.0,2015,WON-000654
WPO UK Services,Altaveedan,Wind,Onshore,No,Wind,, 18.0 ,HV,Northern Ireland,Northern Ireland,,NW2793786653,126801.0,584314.0,2017,WON-000982
WPO UK Services,Airies,Wind,Onshore,No,Wind,, 39.9 ,HV,Scotland,Scotland,,NX2662767127,226000.0,568000.0,2017,WON-001165
WPO UK Services,Burton Wold,Wind,Onshore,No,Wind,, 6.0 ,LV,England,East Midlands,NN15 5PJ,SP9250074500,492500.0,274500.0,2006,WON-001402
WPO UK Services,Slieve Rushen,Wind,Onshore,No,Wind,, 54.0 ,LV,Northern Ireland,Northern Ireland,,SA3301991811,33019.0,491811.0,2008,WON-001532
WPO UK Services,Garves,Wind,Onshore,No,Wind,, 15.0 ,LV,Northern Ireland,Northern Ireland,,NW0820077000,108200.0,577000.0,2009,WON-001533
WPO UK Services,Winscales Moor,Wind,Onshore,No,Wind,, 6.0 ,LV,England,North West,,NY0350028500,303500.0,528500.0,2009,WON-001534
WPO UK Services,Quixwood Moor,Wind,Onshore,No,Wind,, 26.7 ,LV,Scotland,Scotland,,NT7802863859,378028.0,663859.0,2017,WON-001537
WPO UK Services,Twin Rivers,Wind,Onshore,No,Wind,, 28.7 ,LV,England,East Midlands,,SE8085218475,480852.0,418475.0,2016,WON-001538
WPO UK Services,Ora More,Wind,Onshore,No,Wind,, 15.0 ,LV,Northern Ireland,Northern Ireland,,NV1697209701,16972.0,509701.0,2017,WON-001539
XceCo,Inner Dowsing Wind Farm,Wind,Offshore,No,Wind,, 97.2 ,LV,England,East Midlands,PE24 4UD,TF536655,563561.0,368447.0,2008,WOF-000329
XceCo,Lynn Wind Farm,Wind,Offshore,No,Wind,, 97.2 ,LV,England,East Midlands,,TF536655,564095.0,362638.0,2008,WOF-000330
